"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Justin Jefferson","MIN","DET","WR","8200","19.0","-0.2","9.3","20388832","29.5"
"Giants ","NYG","MIA","DST","2700","6.2","-0.2","4.4","20389522","10.7"
"Odell Beckham Jr.","LA","JAX","WR","5500","13.6","-0.3","6.8","20388878","21.5"
"Adam Thielen","MIN","DET","WR","7300","17.2","-0.3","4.8","20388838","25.6"
"Terry McLaurin","WAS","LV","WR","7400","17.3","-0.3","4.3","20388836","25.7"
"Colts ","IND","HOU","DST","3700","8.1","-0.3","7.2","20389509","13.3"
"Tyrod Taylor","HOU","IND","QB","5300","16.1","-0.4","2.4","20388501","22.0"
"James Robinson","JAX","LA","RB","6200","14.8","-0.4","4.4","20388578","20.2"
"Russell Gage","ATL","TB","WR","5300","13.0","-0.5","3.5","20388888","17.9"
"Brandin Cooks","HOU","IND","WR","5900","14.2","-0.5","8.3","20388862","19.0"
"Tyler Lockett","SEA","SF","WR","6500","15.4","-0.5","6.3","20388850","22.3"
"Ravens ","BAL","PIT","DST","3400","7.3","-0.5","2.8","20389512","12.2"
"Rams ","LA","JAX","DST","4000","8.4","-0.5","4.1","20389508","13.8"
"49ers ","SF","SEA","DST","3000","6.3","-0.6","2.6","20389516","10.8"
"Mike Evans","TB","ATL","WR","6700","15.6","-0.7","9.3","20388844","24.6"
"Buccaneers ","TB","ATL","DST","3500","7.3","-0.7","6.2","20389511","12.1"
"Jared Goff","DET","MIN","QB","5200","15.4","-0.8","0.8","20388503","18.0"
"Jimmy Garoppolo","SF","SEA","QB","5700","16.8","-0.8","1.5","20388495","21.2"
"Bears ","CHI","ARI","DST","2600","5.4","-0.8","4.8","20389523","9.6"
"Bengals ","CIN","LAC","DST","2800","5.8","-0.8","3.6","20389519","10.1"
"Tyler Higbee","LA","JAX","TE","3800","9.6","-0.9","5.8","20389272","15.4"
"Kenny Golladay","NYG","MIA","WR","5000","12.0","-0.9","2.3","20388892","16.0"
"Logan Thomas","WAS","LV","TE","4000","10.0","-0.9","4.4","20389268","14.8"
"Steelers ","PIT","BAL","DST","2900","5.8","-0.9","2.3","20389518","10.2"
"Seahawks ","SEA","SF","DST","2700","5.5","-0.9","1.4","20389521","9.7"
"Mark Andrews","BAL","PIT","TE","6000","13.9","-1.0","1.7","20389250","19.7"
"Matthew Stafford","LA","JAX","QB","7300","21.5","-1.0","5.5","20388486","31.0"
"DeAndre Carter","WAS","LV","WR","3600","9.1","-1.0","1.7","20388938","14.4"
"WAS Football Team ","WAS","LV","DST","2500","5.0","-1.0","5.0","20389524","9.0"
"Jaylen Waddle","MIA","NYG","WR","6400","14.5","-1.1","4.6","20388854","20.7"
"DK Metcalf","SEA","SF","WR","6700","15.2","-1.1","3.8","20388846","21.7"
"Van Jefferson Jr.","LA","JAX","WR","5300","12.3","-1.2","3.6","20388886","19.6"
"Zach Wilson","NYJ","PHI","QB","5200","15.0","-1.2","0.5","20388504","20.9"
"Elijah Moore","NYJ","PHI","WR","5500","12.7","-1.2","6.5","20388880","17.4"
"Russell Wilson","SEA","SF","QB","6400","18.6","-1.2","2.4","20388491","26.3"
"Jared Cook","LAC","CIN","TE","3100","7.9","-1.3","2.6","20389288","11.6"
"Tyler Conklin","MIN","DET","TE","3700","9.1","-1.3","2.1","20389276","14.5"
"Gerald Everett","SEA","SF","TE","3800","9.3","-1.3","1.2","20389274","13.0"
"Jets ","NYJ","PHI","DST","2500","4.7","-1.3","1.5","20389525","8.6"
"Zach Pascal","IND","HOU","WR","3500","8.5","-1.4","1.1","20388954","14.1"
"Amon-Ra St. Brown","DET","MIN","WR","4400","10.2","-1.5","1.9","20388918","14.6"
"Mike Gesicki","MIA","NYG","TE","5100","11.6","-1.5","0.5","20389262","16.7"
"Lions ","DET","MIN","DST","2300","4.1","-1.5","2.5","20389529","7.8"
"Mike Williams","LAC","CIN","WR","5700","12.7","-1.6","7.0","20388870","18.6"
"Chase Claypool","PIT","BAL","WR","6000","13.3","-1.6","2.5","20388860","18.4"
"DeVonta Smith","PHI","NYJ","WR","6100","13.4","-1.7","0.6","20388858","19.6"
"Corey Davis","NYJ","PHI","WR","4900","11.0","-1.8","1.5","20388902","14.9"
"Jauan Jennings","SF","SEA","WR","3100","7.4","-1.8","6.8","20388986","11.4"
"Devonta Freeman","BAL","PIT","RB","5500","12.0","-1.9","0.5","20388594","16.6"
"Quez Watkins","PHI","NYJ","WR","3600","8.2","-1.9","0.5","20388944","13.2"
"Texans ","HOU","IND","DST","2400","3.8","-1.9","0.5","20389527","7.4"
"David Johnson","HOU","IND","RB","5000","10.9","-2.0","0.5","20388610","15.1"
"Chargers ","LAC","CIN","DST","3000","5.0","-2.0","0.8","20389517","9.0"
"Laquon Treadwell","JAX","LA","WR","3200","7.2","-2.1","2.7","20388974","10.1"
"DeAndre Hopkins","ARI","CHI","WR","6200","13.1","-2.2","2.4","20388856","19.8"
"Bryan Edwards","LV","WAS","WR","3600","7.9","-2.2","0.5","20388940","13.2"
"Zay Jones","LV","WAS","WR","3200","7.1","-2.2","2.7","20388976","11.5"
"C.J. Uzomah","CIN","LAC","TE","3200","7.0","-2.3","0.7","20389286","11.5"
"Kyler Murray","ARI","CHI","QB","7500","20.7","-2.4","0.6","20388485","30.3"
"Damiere Byrd","CHI","ARI","WR","3100","6.8","-2.4","0.5","20388992","9.3"
"Nyheim Hines","IND","HOU","RB","4000","8.5","-2.4","0.5","20388812","14.5"
"Ryan Griffin","NYJ","PHI","TE","2600","5.8","-2.4","1.1","20389310","7.7"
"Jaguars ","JAX","LA","DST","2300","3.2","-2.4","1.3","20389528","6.5"
"Andy Dalton","CHI","ARI","QB","5300","14.0","-2.5","0.5","20388502","17.6"
"Rex Burkhead","HOU","IND","RB","4800","10.0","-2.5","0.5","20388620","14.0"
"Nico Collins","HOU","IND","WR","3100","6.5","-2.6","2.3","20388982","8.9"
"Tyler Boyd","CIN","LAC","WR","5000","10.2","-2.7","0.6","20388898","15.9"
"Najee Harris","PIT","BAL","RB","7700","15.6","-2.7","1.4","20388566","20.8"
"Tajae Sharpe","ATL","TB","WR","3700","7.4","-2.9","0.5","20388936","10.9"
"Sony Michel","LA","JAX","RB","4300","8.6","-2.9","12.6","20388640","14.3"
"Falcons ","ATL","TB","DST","2400","2.9","-2.9","0.1","20389526","6.1"
"Olamide Zaccheaus","ATL","TB","WR","3800","7.6","-3.0","1.3","20388932","11.0"
"Jack Doyle","IND","HOU","TE","3300","6.4","-3.1","1.3","20389284","10.5"
"Darius Slayton","NYG","MIA","WR","4600","9.1","-3.1","0.5","20388910","11.7"
"Jamison Crowder","NYJ","PHI","WR","4600","9.1","-3.1","0.7","20388912","12.2"
"Jalen Reagor","PHI","NYJ","WR","3200","6.2","-3.1","0.5","20388978","9.7"
"Rashod Bateman","BAL","PIT","WR","4900","9.5","-3.2","0.5","20388904","14.6"
"Cameron Brate","TB","ATL","TE","3000","5.8","-3.2","0.5","20389290","10.5"
"Kalif Raymond","DET","MIN","WR","4500","8.7","-3.3","0.5","20388914","12.6"
"Tevin Coleman","NYJ","PHI","RB","4500","8.6","-3.3","0.5","20388636","13.0"
"T.Y. Hilton","IND","HOU","WR","4400","8.3","-3.4","0.5","20388916","14.0"
"DeSean Jackson","LV","WAS","WR","4200","7.9","-3.4","2.1","20388924","13.2"
"Durham Smythe","MIA","NYG","TE","2500","4.6","-3.4","0.2","20389320","7.4"
"Alex Collins","SEA","SF","RB","5100","9.7","-3.4","0.5","20388602","13.3"
"Chris Moore","HOU","IND","WR","3000","5.5","-3.5","0.6","20389238","7.4"
"A.J. Green","ARI","CHI","WR","5000","9.3","-3.6","0.5","20388894","14.4"
"Mike Davis","ATL","TB","RB","4700","8.7","-3.6","0.5","20388626","13.0"
"Christian Kirk","ARI","CHI","WR","5600","10.4","-3.7","0.5","20388874","15.7"
"Curtis Samuel","WAS","LV","WR","4000","7.2","-3.7","0.5","20388926","11.8"
"Jakeem Grant Sr.","CHI","ARI","WR","3000","5.2","-3.8","0.5","20389140","7.1"
"Pharaoh Brown","HOU","IND","TE","2800","4.8","-3.8","0.1","20389300","6.3"
"Brevin Jordan","HOU","IND","TE","2500","4.1","-3.9","3.3","20389504","5.4"
"Tyler Johnson","TB","ATL","WR","3300","5.5","-4.0","0.5","20388962","10.7"
"Kenyan Drake","LV","WAS","RB","4400","7.6","-4.1","0.5","20388638","13.1"
"K.J. Osborn","MIN","DET","WR","3400","5.7","-4.1","0.5","20388958","10.2"
"Boston Scott","PHI","NYJ","RB","4600","7.9","-4.2","0.5","20388634","13.1"
"Chris Conley","HOU","IND","WR","3500","5.7","-4.3","0.5","20388948","7.7"
"Mo Alie-Cox","IND","HOU","TE","2600","3.8","-4.3","0.0","20389316","7.6"
"Rondale Moore","ARI","CHI","WR","4700","7.7","-4.6","0.5","20388908","12.0"
"Zach Ertz","ARI","CHI","TE","5400","9.0","-4.7","0.5","20389256","13.5"
"Tavon Austin","JAX","LA","WR","3100","4.4","-4.7","0.0","20388988","6.3"
"Will Dissly","SEA","SF","TE","2500","3.3","-4.7","0.0","20389322","5.6"
"Albert Wilson","MIA","NYG","WR","3200","4.6","-4.8","0.0","20388968","7.6"
"Adam Humphries","WAS","LV","WR","3300","4.7","-4.9","0.0","20388966","7.8"
"Jalen Guyton","LAC","CIN","WR","3000","4.0","-5.0","0.0","20389108","6.9"
"Donald Parham Jr.","LAC","CIN","TE","2800","3.5","-5.0","0.0","20389298","6.0"
"Kyle Rudolph","NYG","MIA","TE","2700","3.3","-5.0","0.0","20389306","4.5"
"Trent Sherfield","SF","SEA","WR","3000","3.8","-5.2","0.0","20389006","6.7"
"Jimmy Graham","CHI","ARI","TE","2900","3.5","-5.3","0.0","20389294","4.6"
"Ty Johnson","NYJ","PHI","RB","4600","6.8","-5.3","0.5","20388632","11.6"
"Isaiah Coulter","CHI","ARI","WR","3000","3.6","-5.4","0.0","20389142","4.9"
"Freddie Swain","SEA","SF","WR","3200","3.9","-5.4","0.0","20388972","6.2"
"Samaje Perine","CIN","LAC","RB","4000","5.4","-5.5","0.5","20388754","10.7"
"Joshua Palmer","LAC","CIN","WR","3000","3.3","-5.7","0.0","20389110","5.9"
"James Washington","PIT","BAL","WR","3500","4.2","-5.7","0.0","20388950","6.3"
"Pharoh Cooper","NYG","MIA","WR","3000","3.0","-5.9","0.0","20389196","4.0"
"Denzel Mims","NYJ","PHI","WR","3000","3.1","-5.9","0.0","20389160","4.6"
"Braxton Berrios","NYJ","PHI","WR","3000","3.1","-5.9","0.6","20389162","4.7"
"Kenneth Gainwell","PHI","NYJ","RB","4200","5.5","-5.9","0.5","20388648","10.2"
"DeeJay Dallas","SEA","SF","RB","4900","6.8","-5.9","0.5","20388616","10.7"
"Scotty Miller","TB","ATL","WR","3000","3.0","-5.9","0.0","20389088","7.2"
"Kylen Granson","IND","HOU","TE","2500","1.9","-6.0","0.0","20389494","5.0"
"Daniel Helm","LV","WAS","TE","2500","1.9","-6.0","0.0","20389380","4.5"
"Kyle Juszczyk","SF","SEA","RB","4000","5.0","-6.0","0.0","20388672","9.1"
"Stephen Anderson","LAC","CIN","TE","2500","1.9","-6.1","0.0","20389402","4.1"
"Dee Eskridge","SEA","SF","WR","3000","2.7","-6.2","0.0","20388994","4.7"
"Devin Duvernay","BAL","PIT","WR","3600","3.8","-6.3","0.0","20388946","6.9"
"Brock Wright","DET","MIN","TE","2500","1.7","-6.3","0.0","20389468","3.0"
"Charlie Woerner","SF","SEA","TE","2500","1.7","-6.3","0.0","20389332","4.0"
"John Ross III","NYG","MIA","WR","3400","3.4","-6.4","0.0","20388956","4.5"
"Zach Gentry","PIT","BAL","TE","2900","2.4","-6.4","0.0","20389296","3.9"
"John Bates","WAS","LV","TE","2600","1.8","-6.4","0.0","20389312","4.0"
"Eno Benjamin","ARI","CHI","RB","4000","4.4","-6.5","0.0","20388824","8.1"
"Chris Manhertz","JAX","LA","TE","2500","1.4","-6.6","0.0","20389354","2.2"
"Jacob Hollister","JAX","LA","TE","2500","1.3","-6.6","0.0","20389358","2.1"
"Josh Oliver","BAL","PIT","TE","2500","1.3","-6.7","0.0","20389344","3.5"
"Stanley Morgan","CIN","LAC","WR","3000","2.3","-6.7","0.0","20389124","5.1"
"Salvon Ahmed","MIA","NYG","RB","4000","4.2","-6.7","0.0","20388804","8.2"
"Chris Herndon","MIN","DET","TE","2500","1.3","-6.7","0.0","20389454","4.1"
"Austin Walter","NYJ","PHI","RB","4200","4.6","-6.7","0.0","20388652","8.8"
"Travis Benjamin","SF","SEA","WR","3000","2.3","-6.7","0.0","20389008","4.8"
"Drew Sample","CIN","LAC","TE","2500","1.2","-6.8","0.0","20389408","3.7"
"Mack Hollins","MIA","NYG","WR","3100","2.4","-6.8","0.0","20388984","4.7"
"Darrell Daniels","ARI","CHI","TE","2500","1.0","-6.9","0.0","20389418","3.3"
"Jesse James","CHI","ARI","TE","2500","1.1","-6.9","0.0","20389432","1.8"
"Godwin Igwebuike","DET","MIN","RB","4000","4.1","-6.9","0.0","20388786","7.8"
"Chris Myarick","NYG","MIA","TE","2500","1.0","-6.9","0.0","20389480","1.6"
"O.J. Howard","TB","ATL","TE","2600","1.1","-7.0","0.0","20389314","4.6"
"Ben Skowronek","LA","JAX","WR","3000","1.9","-7.1","0.0","20389054","5.6"
"Cam Sims","WAS","LV","WR","3000","1.9","-7.1","0.0","20389068","4.2"
"Anthony Miller","PIT","BAL","WR","3000","1.7","-7.2","0.0","20389030","3.1"
"Lee Smith","ATL","TB","TE","2500","0.7","-7.3","0.0","20389392","1.8"
"Luke Stocker","MIN","DET","TE","2500","0.6","-7.3","0.0","20389456","3.2"
"Antony Auclair","HOU","IND","TE","2500","0.5","-7.4","0.0","20389502","1.0"
"Ashton Dulin","IND","HOU","WR","3000","1.6","-7.4","0.0","20389222","4.6"
"Hunter Long","MIA","NYG","TE","2500","0.6","-7.4","0.0","20389492","2.4"
"Jaydon Mickens","JAX","LA","WR","3000","1.5","-7.5","0.0","20389042","2.5"
"Dede Westbrook","MIN","DET","WR","3000","1.5","-7.5","0.0","20389172","4.3"
"Sammy Watkins","BAL","PIT","WR","4200","3.7","-7.6","0.0","20388922","6.7"
"Joshua Kelley","LAC","CIN","RB","4000","3.3","-7.6","0.0","20388746","6.3"
"Kendall Blanton","LA","JAX","TE","2500","0.3","-7.6","0.0","20389362","3.5"
"Ronald Jones II","TB","ATL","RB","5000","5.3","-7.6","0.5","20388606","9.9"
"Khalil Herbert","CHI","ARI","RB","4300","3.9","-7.7","0.0","20388644","6.8"
"Carlos Hyde","JAX","LA","RB","4200","3.6","-7.7","0.0","20388654","6.6"
"Collin Johnson","NYG","MIA","WR","3000","1.3","-7.7","0.0","20389194","1.8"
"Tyree Jackson","PHI","NYJ","TE","2500","0.2","-7.7","0.0","20389440","2.1"
"Ross Dwelley","SF","SEA","TE","2500","0.3","-7.7","0.0","20389334","2.2"
"Colby Parkinson","SEA","SF","TE","2500","0.3","-7.7","0.0","20389324","1.6"
"Eric Tomlinson","BAL","PIT","TE","2500","0.1","-7.8","0.0","20389342","2.0"
"Jeff Wilson Jr.","SF","SEA","RB","4800","4.8","-7.8","0.0","20388618","9.1"
"Jalen Richard","LV","WAS","RB","4000","3.0","-7.9","0.0","20388724","6.6"
"Dezmon Patmon","IND","HOU","WR","3000","0.8","-8.1","0.0","20389224","3.6"
"Isaiah Ford","MIA","NYG","WR","3000","0.9","-8.1","0.0","20389210","2.8"
"Kene Nwangwu","MIN","DET","RB","4300","3.4","-8.1","0.0","20388642","7.6"
"Wayne Gallman Jr.","ATL","TB","RB","4000","2.7","-8.2","0.0","20388826","5.3"
"Latavius Murray","BAL","PIT","RB","5100","4.9","-8.2","0.0","20388604","8.2"
"Breshad Perriman","TB","ATL","WR","3000","0.7","-8.2","0.0","20389096","4.1"
"James Proche","BAL","PIT","WR","3000","0.5","-8.4","0.0","20389022","2.5"
"Trenton Irwin","CIN","LAC","WR","3000","0.6","-8.4","0.0","20389128","3.0"
"KhaDarel Hodge","DET","MIN","WR","3000","0.5","-8.4","0.0","20389188","1.6"
"Preston Williams","MIA","NYG","WR","3000","0.6","-8.4","0.0","20389212","2.3"
"JJ Arcega-Whiteside","PHI","NYJ","WR","3000","0.5","-8.4","0.0","20389150","2.5"
"Greg Ward","PHI","NYJ","WR","3000","0.5","-8.4","0.0","20389152","2.4"
"Jaret Patterson","WAS","LV","RB","4000","2.5","-8.4","0.0","20388718","6.3"
"Jack Stoll","PHI","NYJ","TE","3000","0.5","-8.5","0.0","20389292","2.4"
"Wendell Smallwood","WAS","LV","RB","4000","2.4","-8.5","0.0","20388720","6.2"
"C.J. Ham","MIN","DET","RB","4000","2.4","-8.6","0.0","20388780","6.2"
"Tom Kennedy","DET","MIN","WR","3000","0.3","-8.7","0.0","20389190","1.3"
"Patrick Ricard","BAL","PIT","RB","4000","2.2","-8.8","0.0","20388686","4.9"
"Jermar Jefferson","DET","MIN","RB","4600","3.3","-8.8","0.0","20388630","6.9"
"Andre Roberts","LAC","CIN","WR","3000","0.2","-8.8","0.0","20389112","1.9"
"Antoine Wesley","ARI","CHI","WR","3100","0.3","-8.9","0.0","20388990","2.4"
"Duke Johnson","MIA","NYG","RB","4000","2.1","-8.9","0.0","20388810","5.5"
"Kalen Ballage","PIT","BAL","RB","4000","2.0","-8.9","0.0","20388690","4.6"
"Anthony McFarland Jr.","PIT","BAL","RB","4000","1.8","-9.1","0.0","20388692","4.3"
"Devontae Booker","NYG","MIA","RB","4900","3.5","-9.2","0.0","20388614","5.9"
"Keith Smith","ATL","TB","RB","4000","1.4","-9.5","0.0","20388740","3.7"
"JaMycal Hasty","SF","SEA","RB","4000","1.3","-9.6","0.0","20388666","4.3"
"Patrick Laird","MIA","NYG","RB","4000","1.1","-9.8","0.0","20388802","4.3"
"Jason Cabinda","DET","MIN","RB","4000","1.0","-9.9","0.0","20388788","3.8"
"Parker Hesse","ATL","TB",,,"1.8","-10.0","0.0",,"3.3"
"Trayveon Williams","CIN","LAC","RB","4000","1.0","-10.0","0.0","20388760","4.9"
"Benny Snell Jr.","PIT","BAL","RB","4000","1.0","-10.0","0.0","20388688","3.2"
"Royce Freeman","HOU","IND","RB","4000","0.9","-10.1","0.0","20388818","3.0"
"Eli Penny","NYG","MIA","RB","4000","0.7","-10.2","0.0","20388798","2.3"
"Darius Bradwell","LAC","CIN","RB","4000","0.6","-10.3","0.0","20388750","2.5"
"Dare Ogunbowale","JAX","LA","RB","4000","0.5","-10.4","0.0","20388698","2.6"
"Justin Jackson","LAC","CIN","RB","4000","0.5","-10.4","0.0","20388744","2.6"
"Josh Johnson","SEA","SF","RB","4000","0.6","-10.4","0.0","20388664","2.4"
"Ty'Son Williams","BAL","PIT","RB","4000","0.4","-10.5","0.0","20388676","2.6"
"Nick Bawden","NYJ","PHI","RB","4000","0.4","-10.5","0.0","20388778","3.3"
"Giovani Bernard","TB","ATL","RB","4900","2.2","-10.5","0.0","20388612","5.7"
"Deon Jackson","IND","HOU","RB","4000","0.2","-10.8","0.0","20388814","3.6"
"Marcus Mariota","LV","WAS","QB","4900","0.5","-14.8","0.0","20388511","4.5"
"Trey Lance","SF","SEA","QB","4900","0.3","-15.0","0.0","20388516","4.3"
