"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Teddy Bridgewater","DEN","PIT","QB","5400","16.9","0.1","0.2","19525069","22.1"
"Darren Waller","LV","CHI","TE","7300","17.5","0.1","6.7","19525876","25.9"
"Texans ","HOU","NE","DST","2300","5.6","0.1","7.1","19526164","9.9"
"Joe Burrow","CIN","GB","QB","6100","18.9","0.0","6.0","19525061","26.5"
"Damien Harris","NE","HOU","RB","5500","13.9","0.0","4.3","19525178","20.0"
"Cameron Brate","TB","MIA","TE","3300","9.5","0.0","7.0","19525906","15.0"
"Taylor Heinicke","WAS","NO","QB","5900","18.2","-0.1","1.6","19525063","25.8"
"Ricky Seals-Jones","WAS","NO","TE","2500","7.8","-0.1","14.4","19526070","11.1"
"Cardinals ","ARI","SF","DST","2900","6.7","-0.1","6.9","19526154","11.3"
"Cowboys ","DAL","NYG","DST","2800","6.4","-0.1","8.7","19526157","11.0"
"Saints ","NO","WAS","DST","3100","7.0","-0.1","3.5","19526152","11.8"
"Mike Evans","TB","MIA","WR","6800","16.2","-0.2","5.2","19525430","25.0"
"Ryan Tannehill","TEN","JAX","QB","6400","19.6","-0.2","1.3","19525059","29.7"
"Chargers ","LAC","CLE","DST","2700","6.1","-0.2","3.7","19526159","10.6"
"Ezekiel Elliott","DAL","NYG","RB","7000","16.5","-0.3","13.7","19525146","24.8"
"Diontae Johnson","PIT","DEN","WR","6500","15.6","-0.3","6.8","19525440","20.1"
"Justin Jefferson","MIN","DET","WR","7700","17.8","-0.4","8.5","19525418","28.2"
"Deebo Samuel","SF","ARI","WR","7100","16.6","-0.4","11.5","19525428","24.0"
"Steelers ","PIT","DEN","DST","3300","7.1","-0.4","2.7","19526150","12.0"
"Sam Darnold","CAR","PHI","QB","6600","19.8","-0.6","4.0","19525057","29.4"
"Dalton Schultz","DAL","NYG","TE","4400","11.1","-0.6","9.0","19525890","17.7"
"James Robinson","JAX","TEN","RB","6000","14.3","-0.6","11.0","19525158","20.6"
"Mike Williams","LAC","CLE","WR","7200","16.7","-0.6","2.0","19525426","24.5"
"Jaguars ","JAX","TEN","DST","2100","4.6","-0.6","7.2","19526167","8.4"
"Darnell Mooney","CHI","LV","WR","4700","11.6","-0.7","5.6","19525508","16.1"
"Aaron Jones","GB","CIN","RB","7900","18.0","-0.7","4.4","19525140","25.0"
"Henry Ruggs III","LV","CHI","WR","5600","13.4","-0.7","0.5","19525464","21.0"
"Kenny Golladay","NYG","DAL","WR","5900","14.0","-0.7","8.6","19525454","20.6"
"Josh Reynolds","TEN","JAX","WR","3300","8.8","-0.7","0.5","19525574","14.1"
"Terry McLaurin","WAS","NO","WR","7400","16.9","-0.7","3.8","19525424","23.7"
"Panthers ","CAR","PHI","DST","3400","7.1","-0.7","1.2","19526149","11.9"
"Aaron Rodgers","GB","CIN","QB","7100","21.1","-0.8","0.8","19525053","30.2"
"Randall Cobb","GB","CIN","WR","4000","10.1","-0.8","3.0","19525540","16.0"
"Courtland Sutton","DEN","PIT","WR","5500","13.0","-0.9","5.5","19525468","18.4"
"Noah Fant","DEN","PIT","TE","4900","11.8","-0.9","5.5","19525886","16.7"
"Jared Cook","LAC","CLE","TE","3600","9.3","-0.9","9.7","19525898","13.9"
"K.J. Osborn","MIN","DET","WR","3800","9.7","-0.9","2.3","19525550","16.2"
"DeAndre Hopkins","ARI","SF","WR","7600","17.1","-1.0","2.2","19525420","26.0"
"Joe Mixon","CIN","GB","RB","6200","14.3","-1.0","0.6","19525154","20.6"
"Tyler Conklin","MIN","DET","TE","3500","9.0","-1.0","8.0","19525900","14.8"
"JuJu Smith-Schuster","PIT","DEN","WR","5000","11.9","-1.0","0.5","19525486","15.8"
"T.J. Hockenson","DET","MIN","TE","5500","12.8","-1.1","2.6","19525880","17.2"
"Baker Mayfield","CLE","LAC","QB","5500","15.9","-1.2","0.7","19525067","23.3"
"Melvin Gordon III","DEN","PIT","RB","5300","12.3","-1.2","0.5","19525182","17.2"
"Hunter Renfrow","LV","CHI","WR","4900","11.5","-1.2","4.8","19525494","17.6"
"Ben Roethlisberger","PIT","DEN","QB","5300","15.3","-1.2","0.5","19525070","19.7"
"Christian Kirk","ARI","SF","WR","4900","11.5","-1.3","0.5","19525492","18.3"
"Chuba Hubbard","CAR","PHI","RB","6000","13.6","-1.3","1.6","19525160","19.2"
"DeVonta Smith","PHI","CAR","WR","5900","13.4","-1.3","1.0","19525456","18.9"
"Browns ","CLE","LAC","DST","2700","5.1","-1.3","1.5","19526158","9.1"
"Odell Beckham Jr.","CLE","LAC","WR","6000","13.5","-1.4","1.3","19525452","19.2"
"Cole Kmet","CHI","LV","TE","2700","6.9","-1.5","4.0","19525938","9.1"
"Nelson Agholor","NE","HOU","WR","4400","10.2","-1.5","0.5","19525514","15.8"
"A.J. Green","ARI","SF","WR","5100","11.5","-1.6","0.5","19525480","17.1"
"Albert Wilson","MIA","TB","WR","3100","7.6","-1.6","0.5","19525586","10.2"
"49ers ","SF","ARI","DST","2800","4.8","-1.7","0.4","19526156","8.8"
"Titans ","TEN","JAX","DST","3800","6.8","-1.7","0.5","19526147","11.6"
"Maxx Williams","ARI","SF","TE","3400","8.0","-1.8","0.7","19525902","13.5"
"Allen Robinson II","CHI","LV","WR","5500","12.1","-1.8","2.3","19525470","16.6"
"Jalen Reagor","PHI","CAR","WR","4200","9.6","-1.8","0.5","19525524","13.3"
"Tim Patrick","DEN","PIT","WR","4700","10.4","-1.9","2.0","19525504","14.8"
"Robert Tonyan","GB","CIN","TE","4300","9.6","-1.9","0.8","19525892","14.7"
"Bengals ","CIN","GB","DST","2500","4.0","-1.9","1.0","19526161","7.7"
"Patriots ","NE","HOU","DST","4900","8.8","-1.9","0.7","19526144","14.3"
"Jonnu Smith","NE","HOU","TE","3300","7.6","-2.0","2.2","19525908","11.4"
"Dolphins ","MIA","TB","DST","2400","3.7","-2.0","0.3","19526163","7.3"
"Ross Dwelley","SF","ARI","TE","2700","6.2","-2.1","5.7","19525940","9.3"
"Nick Chubb","CLE","LAC","RB","6700","14.0","-2.2","3.6","19525150","18.7"
"Eli Mitchell","SF","ARI","RB","5200","11.1","-2.2","1.6","19525184","15.0"
"Anthony Firkser","TEN","JAX","TE","3100","7.0","-2.2","1.4","19525916","11.8"
"Broncos ","DEN","PIT","DST","4200","7.1","-2.2","0.5","19526146","11.9"
"Austin Hooper","CLE","LAC","TE","3200","7.1","-2.3","1.2","19525914","10.1"
"Terrace Marshall Jr.","CAR","PHI","WR","3600","7.7","-2.4","1.8","19525556","11.8"
"Antonio Gibson","WAS","NO","RB","6400","13.3","-2.4","0.5","19525152","18.7"
"Bears ","CHI","LV","DST","3200","4.9","-2.4","0.1","19526151","8.9"
"Javonte Williams","DEN","PIT","RB","4900","10.2","-2.5","0.7","19525202","14.3"
"Jamaal Williams","DET","MIN","RB","5200","10.8","-2.5","0.5","19525186","14.9"
"Jordan Akins","HOU","NE","TE","2500","5.4","-2.5","0.5","19526136","6.9"
"Dan Arnold","JAX","TEN","TE","2900","6.2","-2.5","1.3","19525928","9.7"
"Packers ","GB","CIN","DST","3500","5.5","-2.5","0.5","19526148","9.7"
"Miles Sanders","PHI","CAR","RB","5700","11.7","-2.6","0.5","19525170","15.9"
"Adam Humphries","WAS","NO","WR","3300","7.0","-2.6","0.5","19525572","10.5"
"Blake Jarwin","DAL","NYG","TE","3200","6.7","-2.7","0.5","19525912","11.8"
"Zach Ertz","PHI","CAR","TE","3400","7.0","-2.7","0.5","19525904","9.8"
"Lions ","DET","MIN","DST","2500","3.3","-2.7","0.2","19526162","6.7"
"Giants ","NYG","DAL","DST","2600","3.5","-2.7","0.1","19526160","7.0"
"Buccaneers ","TB","MIA","DST","4700","7.6","-2.7","0.5","19526145","12.7"
"Quintez Cephus","DET","MIN","WR","4300","8.7","-2.8","0.5","19525518","12.8"
"Bryan Edwards","LV","CHI","WR","3800","7.7","-2.8","0.5","19525548","13.3"
"C.J. Uzomah","CIN","GB","TE","3000","6.1","-2.9","0.7","19525920","9.5"
"Kendrick Bourne","NE","HOU","WR","4000","8.0","-2.9","0.5","19525542","12.8"
"Marquise Goodwin","CHI","LV","WR","3000","5.9","-3.0","0.5","19525872","8.7"
"Rashard Higgins","CLE","LAC","WR","4300","8.6","-3.0","0.5","19525520","13.1"
"Kareem Hunt","CLE","LAC","RB","5800","11.3","-3.2","3.1","19525168","16.2"
"Kalif Raymond","DET","MIN","WR","4800","9.3","-3.2","0.5","19525498","13.9"
"Amon-Ra St. Brown","DET","MIN","WR","3500","6.7","-3.2","0.5","19525560","9.8"
"Allen Lazard","GB","CIN","WR","3700","7.1","-3.2","0.5","19525554","11.9"
"Pharaoh Brown","HOU","NE","TE","2500","4.8","-3.2","0.1","19526134","6.2"
"Deonte Harris","NO","WAS","WR","4100","7.9","-3.2","0.5","19525536","11.7"
"Davis Mills","HOU","NE","QB","4800","11.6","-3.3","0.1","19525082","16.7"
"Chris Conley","HOU","NE","WR","3000","5.7","-3.3","0.5","19525858","7.0"
"Tavon Austin","JAX","TEN","WR","3000","5.7","-3.3","0.5","19525660","8.5"
"Hunter Henry","NE","HOU","TE","3700","7.1","-3.3","1.2","19525896","10.6"
"Rondale Moore","ARI","SF","WR","4600","8.7","-3.4","1.7","19525510","14.1"
"Chester Rogers","TEN","JAX","WR","3900","7.4","-3.4","0.5","19525544","12.2"
"Brandon Bolden","NE","HOU","RB","4000","7.3","-3.6","0.5","19525394","12.8"
"Jameis Winston","NO","WAS","QB","5600","13.8","-3.6","0.5","19525065","23.2"
"Ian Thomas","CAR","PHI","TE","2500","4.3","-3.7","0.0","19526012","7.3"
"Malcolm Brown","MIA","TB","RB","4000","7.2","-3.7","0.5","19525344","10.5"
"Adam Trautman","NO","WAS","TE","2600","4.5","-3.7","0.0","19525944","7.3"
"Harrison Bryant","CLE","LAC","TE","2500","4.1","-3.8","0.0","19525990","6.7"
"Kenneth Gainwell","PHI","CAR","RB","4900","8.9","-3.8","2.4","19525204","14.0"
"David Njoku","CLE","LAC","TE","2900","4.8","-3.9","0.0","19525922","7.7"
"Donald Parham Jr.","LAC","CLE","TE","2600","4.3","-3.9","0.0","19525942","7.6"
"Quez Watkins","PHI","CAR","WR","3600","6.3","-3.9","0.5","19525558","9.8"
"Chase Claypool","PIT","DEN","WR","6000","10.9","-3.9","0.5","19525450","14.4"
"Brandon Aiyuk","SF","ARI","WR","4500","8.0","-3.9","2.8","19525512","11.6"
"Juwan Johnson","NO","WAS","TE","3100","5.1","-4.0","0.5","19525918","8.2"
"John Ross III","NYG","DAL","WR","3400","5.6","-4.1","0.5","19525568","9.1"
"Kyle Rudolph","NYG","DAL","TE","2500","3.9","-4.1","0.0","19525954","6.7"
"Mohamed Sanu","SF","ARI","WR","3400","5.7","-4.1","0.5","19525564","8.4"
"Cedrick Wilson","DAL","NYG","WR","4100","6.8","-4.3","0.5","19525534","12.1"
"Myles Gaskin","MIA","TB","RB","5100","8.7","-4.4","0.5","19525192","12.1"
"Tony Pollard","DAL","NYG","RB","5600","9.6","-4.5","0.5","19525172","16.3"
"Kenyan Drake","LV","CHI","RB","4900","8.2","-4.5","0.5","19525200","13.3"
"Pat Freiermuth","PIT","DEN","TE","2800","4.1","-4.5","0.0","19525932","6.0"
"Kendall Hinton","DEN","PIT","WR","3000","4.4","-4.6","0.0","19525716","6.8"
"AJ Dillon","GB","CIN","RB","4500","7.3","-4.6","0.5","19525212","11.1"
"James Conner","ARI","SF","RB","5600","9.4","-4.7","3.1","19525174","15.3"
"Mark Ingram II","HOU","NE","RB","4300","6.9","-4.7","0.5","19525220","8.8"
"J.D. McKissic","WAS","NO","RB","5000","8.2","-4.7","0.5","19525196","12.6"
"Ty Montgomery","NO","WAS","WR","3000","4.1","-4.8","0.0","19525790","6.9"
"Marquez Callaway","NO","WAS","WR","4700","7.6","-4.8","0.5","19525506","11.6"
"O.J. Howard","TB","MIA","TE","2900","4.0","-4.8","0.1","19525926","8.1"
"Cameron Batson","TEN","JAX","WR","3000","4.0","-4.9","0.0","19525676","7.7"
"David Moore","DEN","PIT","WR","3000","4.0","-5.0","0.0","19525714","6.2"
"David Johnson","HOU","NE","RB","4500","6.9","-5.0","0.5","19525214","9.5"
"Kenny Stills","NO","WAS","WR","3000","4.0","-5.0","0.0","19525786","6.7"
"Tommy Tremble","CAR","PHI","TE","2500","2.9","-5.1","0.0","19526014","5.6"
"Jalen Guyton","LAC","CLE","WR","3500","4.9","-5.1","0.0","19525562","8.6"
"Durham Smythe","MIA","TB","TE","2500","2.9","-5.1","0.0","19526062","4.2"
"Ameer Abdullah","MIN","DET","RB","4000","5.8","-5.1","0.5","19525364","11.3"
"Trinity Benson","DET","MIN","WR","3000","3.6","-5.3","0.0","19525816","5.4"
"Eric Ebron","PIT","DEN","TE","2900","3.5","-5.3","0.0","19525924","4.9"
"Andre Roberts","HOU","NE","WR","3000","3.6","-5.4","0.0","19525860","4.5"
"Dallas Goedert","PHI","CAR","TE","5100","7.7","-5.4","0.5","19525884","11.2"
"Preston Williams","MIA","TB","WR","3000","3.5","-5.5","0.0","19525758","5.2"
"Khalil Herbert","CHI","LV","RB","4000","5.2","-5.7","0.5","19525388","8.8"
"Rhamondre Stevenson","NE","HOU","RB","4000","5.2","-5.7","0.5","19525232","9.8"
"Geoff Swaim","TEN","JAX","TE","2500","2.3","-5.7","0.0","19525952","5.4"
"Chris Hogan","NO","WAS","WR","3000","3.1","-5.8","0.0","19525788","5.5"
"C.J. Board","NYG","DAL","WR","3000","3.2","-5.8","0.0","19525600","5.8"
"Jacob Hollister","JAX","TEN","TE","2500","2.1","-5.9","0.0","19525998","4.0"
"Charlie Woerner","SF","ARI","TE","2500","2.1","-5.9","0.0","19525972","3.7"
"Jimmy Graham","CHI","LV","TE","2600","2.1","-6.0","0.0","19525946","3.6"
"Marcedes Lewis","GB","CIN","TE","2500","2.0","-6.0","0.0","19526040","4.8"
"Foster Moreau","LV","CHI","TE","2800","2.6","-6.0","0.0","19525930","5.5"
"Mack Hollins","MIA","TB","WR","3000","3.0","-6.0","0.0","19525760","4.2"
"Adam Shaheen","MIA","TB","TE","2500","1.8","-6.2","0.0","19526064","2.9"
"Ray-Ray McCloud III","PIT","DEN","WR","3100","2.9","-6.3","0.0","19525590","4.4"
"Donovan Peoples-Jones","CLE","LAC","WR","3000","2.6","-6.4","0.0","19525650","5.1"
"Eric Saubert","DEN","PIT","TE","2500","1.5","-6.4","0.0","19526034","3.0"
"Samaje Perine","CIN","GB","RB","4000","4.4","-6.5","0.1","19525332","9.1"
"Stephen Anderson","LAC","CLE","TE","2500","1.5","-6.5","0.0","19525984","3.8"
"Kyle Juszczyk","SF","ARI","RB","4200","4.9","-6.5","0.0","19525224","8.2"
"Trent Sherfield","SF","ARI","WR","3100","2.6","-6.5","0.0","19525588","4.5"
"Royce Freeman","CAR","PHI","RB","4200","4.7","-6.6","0.0","19525222","9.0"
"Damiere Byrd","CHI","LV","WR","3000","2.4","-6.6","0.0","19525836","3.9"
"Darren Fells","DET","MIN","TE","2500","1.4","-6.6","0.0","19526100","2.7"
"Chris Manhertz","JAX","TEN","TE","2700","1.7","-6.6","0.0","19525934","3.7"
"Luke Farrell","JAX","TEN","TE","2500","1.3","-6.6","0.0","19526000","3.1"
"Giovani Bernard","TB","MIA","RB","4600","5.5","-6.6","0.5","19525208","9.8"
"Anthony Schwartz","CLE","LAC","WR","3000","2.2","-6.7","0.0","19525652","4.3"
"Diontae Spencer","DEN","PIT","WR","3000","2.2","-6.7","0.0","19525712","4.0"
"Chris Moore","HOU","NE","WR","3000","2.3","-6.7","0.0","19525866","2.9"
"Brandon Zylstra","CAR","PHI","WR","3200","2.5","-6.8","0.0","19525576","5.2"
"Phillip Lindsay","HOU","NE","RB","4000","4.1","-6.8","0.0","19525410","5.8"
"Tyron Johnson","JAX","TEN","WR","3000","2.2","-6.8","0.0","19525662","4.4"
"Larry Rountree III","LAC","CLE","RB","4600","5.3","-6.8","0.5","19525210","9.3"
"MyCole Pruitt","TEN","JAX","TE","2500","1.2","-6.8","0.0","19526004","4.0"
"Jamal Agnew","JAX","TEN","WR","3100","2.2","-6.9","0.0","19525592","4.3"
"Kaden Smith","NYG","DAL","TE","2500","1.0","-7.0","0.0","19525956","2.7"
"Tyler Johnson","TB","MIA","WR","3300","2.5","-7.1","0.0","19525570","6.1"
"Sammis Reyes","WAS","NO","TE","2500","0.9","-7.1","0.0","19526074","2.2"
"Rodney Smith","CAR","PHI","RB","4000","3.7","-7.2","0.0","19525300","7.8"
"Ronald Jones II","TB","MIA","RB","4700","5.2","-7.2","0.5","19525206","9.4"
"Auden Tate","CIN","GB","WR","3000","1.7","-7.3","0.0","19525738","3.9"
"Josiah Deguara","GB","CIN","TE","2500","0.7","-7.3","0.0","19526042","3.2"
"Zay Jones","LV","CHI","WR","3000","1.7","-7.3","0.0","19525826","4.2"
"Derek Carrier","LV","CHI","TE","2500","0.7","-7.3","0.0","19526112","3.0"
"N'Keal Harry","NE","HOU","WR","3000","1.7","-7.3","0.0","19525874","3.9"
"Drew Sample","CIN","GB","TE","2500","0.6","-7.4","0.0","19526050","2.4"
"Salvon Ahmed","MIA","TB","RB","4000","3.5","-7.4","0.0","19525346","6.0"
"Zach Gentry","PIT","DEN","TE","2500","0.6","-7.4","0.0","19526028","1.5"
"Jauan Jennings","SF","ARI","WR","3000","1.6","-7.4","0.0","19525620","3.4"
"John Bates","WAS","NO","TE","2500","0.6","-7.4","0.0","19526072","1.8"
"Antonio Gandy-Golden","WAS","NO","WR","3000","1.4","-7.5","0.0","19525784","2.8"
"Noah Brown","DAL","NYG","WR","3000","1.2","-7.7","0.0","19525606","4.5"
"KhaDarel Hodge","DET","MIN","WR","3000","1.2","-7.7","0.0","19525818","2.6"
"Amari Rodgers","GB","CIN","WR","3000","1.3","-7.7","0.0","19525728","4.0"
"Antony Auclair","HOU","NE","TE","2500","0.2","-7.7","0.0","19526140","0.4"
"Chris Herndon","MIN","DET","TE","2700","0.6","-7.7","0.0","19525936","3.8"
"Collin Johnson","NYG","DAL","WR","3000","1.2","-7.7","0.0","19525594","3.2"
"Trey Sermon","SF","ARI","RB","5000","5.3","-7.7","0.5","19525198","8.4"
"Darrell Daniels","ARI","SF","TE","2500","0.2","-7.8","0.0","19525976","2.6"
"Demetrius Harris","ARI","SF","TE","2500","0.2","-7.8","0.0","19525978","2.6"
"Jesse James","CHI","LV","TE","2500","0.2","-7.8","0.0","19526118","1.2"
"Carlos Hyde","JAX","TEN","RB","4200","3.6","-7.8","0.0","19525226","7.7"
"Laquon Treadwell","JAX","TEN","WR","3000","1.1","-7.8","0.0","19525672","2.9"
"Dax Milne","WAS","NO","WR","3000","1.1","-7.9","0.0","19525778","2.5"
"Equanimeous St. Brown","GB","CIN","WR","3000","0.9","-8.0","0.0","19525732","3.6"
"Willie Snead IV","LV","CHI","WR","3000","1.0","-8.0","0.0","19525828","3.3"
"Greg Ward","PHI","CAR","WR","3200","1.3","-8.0","0.0","19525584","2.9"
"DeAndre Carter","WAS","NO","WR","3000","0.9","-8.0","0.0","19525776","2.4"
"Joshua Palmer","LAC","CLE","WR","3000","0.8","-8.2","0.0","19525638","3.0"
"Jeremy McNichols","TEN","JAX","RB","5000","4.7","-8.2","0.0","19525194","8.7"
"Alex Erickson","CAR","PHI","WR","3000","0.5","-8.4","0.0","19525688","2.5"
"Dede Westbrook","MIN","DET","WR","3000","0.6","-8.4","0.0","19525800","3.7"
"Dwayne Washington","NO","WAS","RB","4000","2.4","-8.5","0.0","19525358","4.9"
"Jaelon Darden","TB","MIA","WR","3000","0.3","-8.6","0.0","19525750","3.2"
"Demetric Felton","CLE","LAC","RB","4000","2.2","-8.7","0.0","19525408","4.5"
"Malik Taylor","GB","CIN","WR","3000","0.3","-8.7","0.0","19525730","2.7"
"Gunner Olszewski","NE","HOU","WR","3000","0.3","-8.7","0.0","19525850","2.2"
"Marcus Johnson","TEN","JAX","WR","3000","0.3","-8.7","0.0","19525680","2.8"
"Alec Ingold","LV","CHI","RB","4000","2.1","-8.8","0.0","19525386","5.4"
"Chris Evans","CIN","GB","RB","4000","1.7","-9.2","0.0","19525334","5.8"
"C.J. Ham","MIN","DET","RB","4000","1.6","-9.4","0.0","19525372","5.8"
"Jaret Patterson","WAS","NO","RB","4000","1.2","-9.7","0.0","19525352","3.8"
"Devontae Booker","NYG","DAL","RB","4100","1.3","-9.8","0.0","19525228","4.8"
"Joshua Kelley","LAC","CLE","RB","4000","1.0","-9.9","0.0","19525266","3.9"
"Benny Snell Jr.","PIT","DEN","RB","4000","1.0","-10.0","0.0","19525308","2.6"
"Jason Cabinda","DET","MIN","RB","4000","0.8","-10.2","0.0","19525380","2.8"
"Kylin Hill","GB","CIN","RB","4000","0.7","-10.2","0.0","19525328","3.2"
"Rex Burkhead","HOU","NE","RB","4000","0.4","-10.5","0.0","19525402","1.2"
"Eli Penny","NYG","DAL","RB","4000","0.4","-10.5","0.0","19525242","3.7"
"Andy Janovich","CLE","LAC","RB","4000","0.3","-10.6","0.0","19525276","2.0"
"Gabe Nabers","LAC","CLE","RB","4000","0.2","-10.7","0.0","19525270","2.8"
"D'Ernest Johnson","CLE","LAC","RB","4000","0.2","-10.8","0.0","19525272","1.8"
"Damarea Crockett","DEN","PIT","RB","4000","0.2","-10.8","0.0","19525320","2.4"
"Alex Armah","NO","WAS","RB","4000","0.2","-10.8","0.0","19525362","2.2"
"Kalen Ballage","PIT","DEN","RB","4000","0.1","-10.8","0.0","19525310","1.5"
"Mekhi Sargent","TEN","JAX","RB","4000","0.1","-10.8","0.0","19525290","2.7"
"Khari Blasingame","TEN","JAX","RB","4000","0.1","-10.8","0.0","19525294","2.7"
"Taysom Hill","NO","WAS","QB","5100","5.0","-10.9","0.0","19525077","9.0"
"Boston Scott","PHI","CAR","RB","4000","0.1","-10.9","0.0","19525406","2.4"
